,NMF0,NMF1,NMF2,NMF3,NMF4,NMF5,NMF6,NMF7,NMF8,NMF9,NMF10,NMF11,NMF12,NMF13,NMF14,NMF15,NMF16,NMF17,NMF18,NMF19
0,0.01665492224072989,0.13057618882865424,0.0,0.0213625053744384,0.042080233364637176,0.0024286643255572,0.006380475136532732,0.0,0.04215203533278488,0.0,0.015186498316328612,0.00014483886012127618,0.17561435777458112,0.0020298473925456375,0.4063075541446548,0.1449814280752387,0.01245212790636226,0.0009734159189014887,0.010882980126872263,0.010879696940421662
1,0.05348743857219032,0.07426083916035635,3.569043748510235e-05,0.04468977443853569,0.0012949576237595163,0.004172484494702585,0.0,0.007518846245614344,0.010598493871362285,0.054608590621047705,0.0012119901518852325,0.00011128204363249444,0.42409510483313406,0.01358413165614147,0.5171882637882411,0.11160343796113817,0.0159064337267336,0.0010242871529952853,0.04197763343509235,0.002135839934190141
2,0.11795381474581895,0.14693395949299035,0.0,0.0,0.020699366651011363,0.0037690008779252475,0.10929119183337542,0.0019000016112814915,0.04110716175589695,0.0,0.008050250552557172,0.0005118163607956114,0.5578035314192328,0.016635717314055536,0.08123795981404001,0.0,0.000246073458220136,0.0,0.023781880214548804,0.012324852004822237
3,0.008459307034330248,0.14384881415587797,0.00020696269283717952,0.014318954794998423,0.016461314855757074,0.00508183254166782,0.022866169243483142,0.009587395289622911,0.0,0.024475625855228927,0.007650939445935009,0.00022457134085561702,0.6215277210877179,0.015575921562216991,0.0404573370898617,0.08223435135077481,0.007799266975748331,0.05282075907826018,0.013143123199117123,0.0
4,0.0,0.11313843736356907,2.2575773974914683e-06,0.0,0.0684684903168469,0.0,0.04407241397421069,0.009935167737179246,0.02854203699203895,0.006613999364289527,0.004073426813557528,0.0,0.6027021973031444,0.0037367502791484726,0.027323945905526954,0.138327943657563,0.01159494058173162,0.06338816266824558,0.0,0.0
5,0.02557205118701132,0.0237371943841759,2.355797539969014e-05,0.027983154476239256,0.03216050983245285,0.0005753664213800611,0.08325562354642556,0.06477425560512193,0.004534723440528331,0.011137687324622487,0.0050433826419109574,0.0006878437663340646,0.32418984831183156,0.0038468932135198334,0.08495487338424516,0.03529149782903738,0.0023058134533198225,0.021239017794739926,0.051131283809663086,0.0007255194776011986
6,0.10086834592372591,0.0,0.00018908062084648989,0.056007099693333846,0.007663264495799509,0.0023675300813776777,0.030816796089780458,0.0,0.026538108105325395,6.818036589645655e-05,0.005627895975205281,0.00036878864534614604,0.31112584180546826,0.008450696229114622,0.12065900149419666,0.03896271595310256,0.0,0.09258682297468175,0.0,0.021845112487704234
7,0.008271150652347665,0.03590812858819412,0.0008403977184657469,0.0007079397267729027,0.0002812126938958921,0.0007291896996376815,0.0,0.0,0.0,0.09808250986328258,0.016531484023377136,0.00018743373800451571,0.32713322389743715,0.008727183151773598,0.16085262725820335,0.10243236852736824,0.0,0.025946173936928198,0.0006867938897183737,0.007084042636379912
8,0.0,0.029845123027024974,0.0021036868406364025,0.0,0.0,0.0,0.09429342379993984,0.017991855100446447,0.043368831011103774,0.04944797526969631,0.00822758428185437,0.0,0.29518885721209565,0.008749772736154961,0.0,0.008502686393349716,0.03494861229279535,0.0,0.049168230453300675,0.003411732748969665
9,0.08876072510554901,0.0,0.0019308204560524258,0.01564779172781758,0.0,0.002542802591081068,0.010450783853425112,0.013114501453772845,0.00361568347016609,0.042924629668434404,0.011481444259502387,0.00012955541855274967,0.11165618124271819,0.011608678577872377,0.0028914306896967593,0.10690715448876516,0.01198988488480809,0.01526509891724098,0.029522823039901867,0.008496049251007838
10,0.0,0.1397869031319823,0.0,0.03680646222817338,0.0,0.0036915835230006476,0.0,0.022144228835393305,0.0017119072199981648,0.012658268956644972,0.008424900432841229,0.000277698603782191,0.6654173806502245,0.0,0.0,0.01728932511444192,0.01622374730527114,0.08804570462265188,0.005008646195840131,0.004635442974728948
11,0.007892307044368375,0.20606189626831461,0.001349642416213628,0.0678430383487948,0.04197630372074989,0.0031104945267710904,0.08094461009964894,0.016104657962579146,0.03152920705594938,0.029812726769893248,0.0013986090604984698,0.00036732898286126123,0.05128309122794366,0.0035388139511486386,0.0004205741422293007,0.06934075630910874,0.00033278768722710717,0.019394966039863917,0.010315276554344506,0.01940427862856733
12,0.05025191121518246,0.12346846927446907,0.0018877231636496477,0.057061183404400494,0.0,0.00014885461670110592,0.016579734638909317,0.0,0.019078813230794953,0.005008632997225226,0.008479598434506755,0.0017013756733106201,0.36005237471654644,0.001521296598442989,0.4264840516724107,0.09705069755470055,0.00022720667208218063,0.008568155027441033,0.006788103396496305,0.0
13,0.0,0.16615605735849628,0.0005422136432893842,0.018638544138791728,0.0,0.0,0.03081084485845902,0.02455131584311493,0.01106616823802266,0.03454287822920485,0.0,0.0,0.14369178942269456,0.02896503072733004,0.44142442223935646,0.015014719670859331,0.003199934567845967,0.03214031693364274,0.04810830310577537,0.01540716205720644
