,NMF_0,NMF_1,NMF_2,NMF_3,NMF_4,NMF_5,NMF_6,NMF_7,NMF_8,NMF_9,NMF_10,NMF_11
10,0.2755380732037467,0.38930871308596143,0.3027100569463527,0.3249929708872097,0.10147948099891273,0.0,0.4313302464690598,0.22958335830148216,0.1140873223740098,0.4419377754225012,0.14449748136271728,0.2824026817627307
11,0.748256988066428,0.539747829241801,0.2710374288231169,0.16113584145833038,0.04506240893921528,0.18516138199714594,0.9783309859638646,0.19522397741465783,0.01572740126309685,0.05313101312762845,0.17515739940379255,0.19970275157554704
12,0.23440449327794058,0.37323635676940875,0.3052067044093944,0.4049349999936764,0.26782674162084824,0.09945566048420786,0.17533428056990774,0.18599843845045494,0.025121392546131882,0.33832534262478287,0.0,0.4617966796283968
13,0.2802434654283487,0.41851066969639467,0.4028891779592364,0.4646169704751119,0.08327569958234837,0.25646756179530233,0.3724297213584548,0.01707249599743034,0.15602198162993383,0.20700291351862676,0.08702497802861571,0.34296819540604806
14,0.8804349857354805,0.3330636604198704,0.28539697425592825,0.0,0.12225640331230381,0.5721113424384863,0.2472464491179888,0.0978001221610778,0.12605106991469342,0.2578647911717972,0.04345479187620585,0.313968553396717
15,0.28934368304067004,0.05896944176946691,0.7330854031287307,0.4770641075304949,0.17720972141735916,0.12136189151340732,0.545459126918821,0.17546791028003128,0.3102045767802462,0.2877245529813446,0.31101691051770664,0.10356173814509417
16,0.7177580999642869,0.19030660290728937,0.3831520002419884,0.07771668277182595,0.3376810979483697,0.2804506422426814,0.38088117191264287,0.14360588707792846,0.4999568324120721,0.10636681224584489,0.40031014308197893,0.3077140753903533
17,0.7109548822830071,0.3439507271670426,0.30817583969001416,0.13806195828139647,0.3688775237303615,0.19692842074144087,0.400514462403695,0.18241723680348326,0.3653793782958629,0.066399928124995,0.04358549590997247,0.10242408665597422
18,0.5359969474696641,0.6781124273024776,0.9258350366588234,0.04706106164529516,0.03574826611571793,0.04158275631790832,0.5818319465604227,0.2609822310633805,0.3416382615999072,0.06653141148077675,0.36031759129337015,0.07911855583636104
19,0.4920711682031729,0.37416676041190966,0.684822327303949,0.18970994452300396,0.15922884473978327,0.15133463402366057,0.12529314542193792,0.13889584707418556,0.47066714224294487,0.2186499698858257,0.40064420112290344,0.2789035502702671
20,0.6687993090416195,0.1795008052627515,0.45773252660502245,0.4708477400992597,0.07056564353317336,0.2720761435267619,0.3405833190410144,0.008074488014913481,0.1448678370470313,0.3645872147405964,0.10208828322370903,0.3368675287877188
21,0.4302419667508739,0.5081445837079976,0.5855224745666712,0.6269628320436976,0.10516952076727601,0.13973475292036094,0.13542427155435488,0.29344124315704695,0.07590389357329375,0.1876636573051648,0.05635696011461482,0.01398218975144693
22,0.31256999981383937,0.09215173075593774,0.27466764821202894,0.17940812160633882,0.10915973790789332,0.5085359668741222,0.391188428142144,0.28746716130297884,0.08625981875907622,0.23431072523688182,0.07614612349336311,0.4769818576196328
23,0.3119500791896874,0.014938022785477446,0.28934736304440606,0.6345386797483201,0.24399769238765956,0.14898009564990614,0.11582775552762485,0.32791306236511136,0.09284308392834305,0.3305935037576242,0.0880706837856502,0.003412528647733228
24,0.665991895787297,0.3408399367766135,0.353417848964091,0.23088718618009516,0.010641143984651264,0.1290548819932906,0.8016062824819886,0.12267359067787385,0.12027488944035056,0.13473287171191725,0.13816864844693547,0.49345209139308227
25,0.15367083947264598,0.35544910233779414,0.34345904645042374,0.7378542939917623,0.0,0.1273360960305173,0.46288020746854835,0.1945840180359155,0.17835816450820785,0.200257137371476,0.284247117845917,0.09199030376131768
26,0.5110788225069509,0.31265563694394644,0.355034291371425,0.324512968190679,0.5000107707689042,0.0,0.022043897051563566,0.22150969455958605,0.39249787108829803,0.1658077253431811,0.3346989308695014,0.1787730228462522
27,0.36597204712193093,0.540420357393386,0.4498225057413685,0.14936895062441022,0.11432389210648583,0.23736498738206432,0.38616877977475245,0.1611563626197872,0.4372916819338227,0.07883198260170153,0.6160840157226933,0.13941564530600037
28,0.6789111258853501,0.30104411124279046,0.7675654719248352,0.07965497470630281,0.3711391452197948,0.1841017128809043,0.45141783329439145,0.00022100193880509624,0.22298355013669566,0.19098733802191029,0.23040894100304163,0.1865341171054104
29,0.5838417129977029,0.3882169408954431,0.4337399630441334,0.485393851298032,0.28974788143325475,0.23326788546332994,0.2373968843273811,0.0,0.013170350417853255,0.15232143891051303,0.5582752610070713,0.25104528498295126
30,0.7405950187828813,0.27443022308643467,0.38298618463428274,0.07628265070988494,0.4761757815165947,0.14801000638629846,0.426061430091434,0.23794168231346868,0.015620084633916695,0.10278963032220544,0.5331979541109324,0.10710573539733192
31,0.5465927790801705,0.4827980185522682,0.7744557417491638,0.16433427369817358,0.22352116955214746,0.11839189433896939,0.6772980557557788,0.14320930754150762,0.5291090866526617,0.015845960828145524,0.0,0.2643449296194726
32,0.7070984056251531,0.42304229209868766,0.42792127869325175,0.36553151795323596,0.0032684142329220257,0.05406894669689199,0.2838522747544855,0.12974987828373802,0.20719776217341593,0.19694290829018643,0.18823118065689237,0.5002070946967042
33,0.4016962120863458,0.41724264991682053,0.0,0.31156215150238775,0.21895800934125656,0.1802617905228633,0.48820356604031595,0.07845756750823171,0.10160410687788066,0.23620715482268775,0.1831821401098145,0.28447398851006955
34,0.5861666357491098,0.5228560576941447,0.4242112534219191,0.48155844604545167,0.06609770268783992,0.28704724006911464,0.002609782503137931,0.052930266328447176,0.22917673172262498,0.1856914712579761,0.12210568175688863,0.21037890217360353
35,0.8145355512292828,0.3359121544377856,0.4311227003950537,0.3538809079479436,0.16985996363836134,0.2735085780040761,0.4905607287310303,0.21988209236121511,0.01951562480879871,0.0007182441973057211,0.0,0.12889563443314891
36,1.0009607019771427,0.32876236367199746,0.5947208558385734,0.39736923640463934,0.08267871656917819,0.07253557478793529,0.188166625940901,0.2670897345644825,0.07375713856050503,0.0024811215879288065,0.14426502301451583,0.2747174018664569
37,0.36688170346907817,0.23399242336274675,0.18463414061998892,0.4517990344121372,0.16321041674252518,0.23841795312671493,0.2595313429763184,0.18171515873235425,0.6479965042462551,0.11268204777499968,0.4651247953003499,0.22277393698214293
38,0.6777141792256957,0.22346885704456598,0.510828676677529,0.0024005282844690484,0.20978496981680533,0.09393946562711293,0.572555748455554,0.4249661483599604,0.527009124061293,0.15473054087792096,0.14810849011662672,0.028037007706053114
39,0.660143967671464,0.5777523405559623,0.7762638580467661,0.2774184567380077,0.33392554182560175,0.007208493688294461,0.4978746021210365,0.15609888724378893,0.4130526446860181,0.05997178601335776,0.05042764303090293,0.00034228918007985637
40,0.6597425651127872,0.6473620250615006,0.42488059922681526,0.003723979459540619,0.2688103577215464,0.2843257242142513,0.12770092255430965,0.0344854097558189,0.22949246080727304,0.11376897113204848,0.575858492498238,0.2124333602414574
41,0.8040730471134208,0.39153734608532625,0.611705631166645,0.0723825798838581,0.419029962519353,0.14834506925761404,0.33685797670578865,0.1373757704924256,0.4625404787535425,0.01759368450981029,0.19620587459045863,0.1984802966735701
42,0.7075956266504692,0.27962031080712757,0.22064583715610783,0.2175813812500363,0.10309305411200902,0.2783151233673768,0.6306561485730547,0.466588972979558,0.0,0.08245337626179508,0.21682574809376542,0.0
43,0.26413066958000286,0.05414980670266136,0.3570110491669903,0.4553680880169473,0.0,0.262251738095818,0.28990075316481473,0.15213839518113495,0.21571871479118182,0.3977408528636095,0.24691965381565126,0.4184511723058737
44,0.15999554363514587,0.13668993127342283,0.3573354312254549,0.43033439198144285,0.15118468537023222,0.16134491286538669,0.11586334584764309,0.4279762031389784,0.13404267958519336,0.13568278613840923,0.07014175070847492,0.45450393720212545
45,0.5781085636501557,0.4308254787722151,0.06420435838957957,0.3804969481951438,0.01935663165388627,0.1871571976561729,0.7512046622191155,0.013252703588794202,0.1764411933771815,0.2584256632374921,0.3060525091360551,0.34509737207014024
46,0.4578566296832755,0.16173179694722406,0.48094462567395363,0.562736097575045,0.05820488722273703,0.0,0.2824292647872839,0.20191817175647792,0.1549619753983978,0.3609740119976893,0.18562019686476366,0.20553372131914602
47,0.5737187489490281,0.08855789456003392,0.7033842488341076,0.22406432564220768,0.2645209828027458,0.04557017787643591,0.27753814587056275,0.1850793185356212,0.34732461497717676,0.0,0.3788162650758017,0.6404801271768827
48,0.5731978730414035,0.5708341658232904,0.46617461350128225,0.1472610633806993,0.29179001772194196,0.15490522516419494,0.5523530074921836,0.17555156157527818,0.1480756649563284,0.1750512966633241,0.5190607090551111,0.0
49,0.39540107058491747,0.2620398364978526,0.534510850686922,0.21920428699919206,0.2714012328255305,0.1382874167464914,0.3373566546944014,0.2056060372999973,0.4738911464511403,0.05191084306570263,0.37152727979684935,0.21435360609039364
50,0.5465730360624923,0.4945454815050078,0.383233289611473,0.1913980021955561,0.17597944573400567,0.17763317916545152,0.4576841380661709,0.2576050603166105,0.37852804805975737,0.0,0.6375139896768071,0.15514856592763565
51,0.603458825266865,0.5725907708968728,0.3721804716380238,0.25324782036967025,0.13445667654449486,0.202094735948609,0.4080148699794981,0.22049695060738278,0.5960279282232842,0.09351438786287208,0.06309021843030498,0.04992737112678239
52,0.0,0.25270467122177837,0.02210660857927025,0.12527734331401266,0.07107167724962124,0.6668629478364457,0.5853427307858976,0.22677303563277149,0.09945928667838416,0.13131581410498375,0.2196285472816436,0.5299995579424621
53,0.8757960704648904,0.006223551861926646,0.0,0.6556548164873456,0.10956737756836342,0.022887106263717115,0.0,0.17891079856129394,0.33606068183199883,0.0870605685684677,0.4188194343611104,0.3820643862758115
54,0.422437941219794,0.5274170615327486,0.37570573070845176,0.5206652578374165,0.18646662713251788,0.23521399790178532,0.2175863318126748,0.0,0.09630299120351464,0.35352679474404425,0.020732807676893103,0.11597754670008123
55,0.5799877984945143,0.32980220573741814,0.2383462890311435,0.24483395919262646,0.364563315573155,0.2868457842346333,0.11431563132779998,0.018607240611276037,0.3959134011313463,0.1058163944152422,0.2938306895306893,0.46196827554002245
56,0.4406387670405329,0.01714705480751418,0.500224807511051,0.47551146590183185,0.3358456522985472,0.1747620991272559,0.10415093341011283,0.09172647636948185,0.6892625955548789,0.2969916336464226,0.1567023344875418,0.11654306244277121
57,0.455781107814281,0.5804825778261218,0.2745399603607265,0.42185391172721276,0.3524484170685423,0.1580194654277253,0.04474424382524051,0.1182236957374889,0.46451538422637806,0.22248842631356236,0.2848153071109172,0.015547789150278652
58,0.7695901387164351,0.3524075949524385,0.3954168573382383,0.39187503103401694,0.14767093938028242,0.19896359294813074,0.33790246298149557,0.08676504612407106,0.12128105759993858,0.0681373564980934,0.05527992295775404,0.3016691918205048
59,0.3908289632505845,0.0,0.052136141247640475,0.17060755604039957,0.2163307205647686,0.44635673937200093,0.5946652059466337,0.3559229849609215,0.002680362809804846,0.22487755305430202,0.09326097544784015,0.46231865720934806
60,0.3799160665119536,0.0554634236789959,0.15437068170542056,0.44991591495195377,0.2679120113383303,0.4768166313150425,0.2220390822727608,0.1024707780635035,0.0899912788330808,0.41766599626443873,0.031167930962013885,0.025542004657197886
61,0.7163782973010959,0.058616590291168405,0.6038253055568698,0.0,0.3867128940349955,0.15133931573580314,0.1562057615622055,0.21521963459215215,0.2574082824062051,0.17257488884364722,0.35696130939667836,0.2989803057757586
62,0.44522939377414056,0.3518171547922092,0.714464006689021,0.2771835341452698,0.14754266909486613,0.19637413661297332,0.4483753244021763,0.055871899846951484,0.31243143655641603,0.21534805464074325,0.48828591448330555,0.2504734103707451
63,0.3422048656601652,0.365363745358172,0.3764895242099015,0.3854825749672836,0.31779190509469857,0.14267257688565912,0.23707716661896144,0.11831208284670923,0.6049150546622598,0.27780332265997565,0.25152432879783765,0.028792672002946235
